org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus,sports,location_name,location_address
7807,mtü team-o,80618122,harjumaa,37,tallinn,784,59.369578250495,24.636105730468,autosport,kuningamäe kardirada,"peetri tee 6, kuningamäe küla, põltsamaa vald, jõgeva maakond"
7807,mtü team-o,80618122,harjumaa,37,tallinn,784,59.369578250495,24.636105730468,autosport,laitserallypark,"rallipargi, hingu küla, saue vald, harju maakond"
7807,mtü team-o,80618122,harjumaa,37,tallinn,784,59.369578250495,24.636105730468,autosport,rapla kardirada,"rapla kardirada, ridaküla küla, rapla vald, rapla maakond"
7807,mtü team-o,80618122,harjumaa,37,tallinn,784,59.369578250495,24.636105730468,autosport,tabasalu kardirada,"harku tee 67, laabi küla, harku vald, harju maakond"
2654,mtü team64,80000801,pärnumaa,68,pärnu,624,58.367158671617,24.544908526029,veemootorisport,jetispordi treeningkoht,"paide mnt 4a, pärnu linn, pärnu linn, pärnu maakond"
7526,mtü team99,80602279,pärnumaa,68,pärnu,624,58.364939378279,24.598844351163,mootorrattasport,audru ringrada,"audru ringrada, papsaare küla, pärnu linn, pärnu maakond"
7526,mtü team99,80602279,pärnumaa,68,pärnu,624,58.364939378279,24.598844351163,mootorrattasport,kaarma motokrossirada,"tiitsumäe, käku küla, saaremaa vald, saare maakond"
7526,mtü team99,80602279,pärnumaa,68,pärnu,624,58.364939378279,24.598844351163,mootorrattasport,paikuse spordi- ja tervisekeskuse spordisaalid,"paide mnt 19, paikuse alev, pärnu linn, pärnu maakond"
7526,mtü team99,80602279,pärnumaa,68,pärnu,624,58.364939378279,24.598844351163,mootorrattasport,pärnu lennuvälja motopark,"ristemäe, eametsa küla, tori vald, pärnu maakond"
7526,mtü team99,80602279,pärnumaa,68,pärnu,624,58.364939378279,24.598844351163,mootorrattasport,rapla kardirada,"rapla kardirada, ridaküla küla, rapla vald, rapla maakond"
7526,mtü team99,80602279,pärnumaa,68,pärnu,624,58.364939378279,24.598844351163,mootorrattasport,reiu liivakarjäär,paikuse vald
7526,mtü team99,80602279,pärnumaa,68,pärnu,624,58.364939378279,24.598844351163,mootorrattasport,sõmerpalu motohall,"motohalli, sõmerpalu alevik, võru vald, võru maakond"
7526,mtü team99,80602279,pärnumaa,68,pärnu,624,58.364939378279,24.598844351163,mootorrattasport,tehnikaspordirada lauril,"lauri krossirada, väljaküla, saarde vald, pärnu maakond"
4634,mtü tenniseakadeemia,80341962,harjumaa,37,tallinn,784,59.426952763104,24.644691470434,tennis,fv rackets peetri,"küti tee 4, peetri alevik, rae vald, harju maakond"
4634,mtü tenniseakadeemia,80341962,harjumaa,37,tallinn,784,59.426952763104,24.644691470434,tennis,fv rackets viimsi,"sõpruse tee 5, haabneeme alevik, viimsi vald, harju maakond"
4634,mtü tenniseakadeemia,80341962,harjumaa,37,tallinn,784,59.426952763104,24.644691470434,tennis,rocca al mare tennisekeskus,"haabersti tn 5, haabersti linnaosa, tallinna linn, harju maakond"
4634,mtü tenniseakadeemia,80341962,harjumaa,37,tallinn,784,59.426952763104,24.644691470434,tennis,viimsi mõisapargi tenniseväljakud,"pargi tee 3, viimsi alevik, viimsi vald, harju maakond"
1146,mtü tenniseklubi topspin,80003478,ida-virumaa,45,kohtla-järve,321,59.334923171864,27.413335014996,tennis,narva spordikeskus,"rakvere tn 22d, narva linn, ida-viru maakond"
3392,mtü terviseklubi siruta,80292198,võrumaa,87,rõuge,698,57.727586798345,26.913439107057,võimlemine,rõuge põhikooli spordihoone,"haanja mnt 12, rõuge alevik, rõuge vald, võru maakond"
4123,mtü terviseklubi yamaneko,80322120,harjumaa,37,harku,198,59.429797133752,24.475084191013,aikido,tabasalu spordikompleks,"kooli tn 11, tabasalu alevik, harku vald, harju maakond"
7369,mtü terviseühendus tasakaal,80555195,võrumaa,87,võru linn,919,57.844771901767,26.99420733674,võimlemine,võru treeningstuudio fookus spordisaalid,"f. r. kreutzwaldi tn 59, võru linn, võru maakond"
1030,mtü tihemetsa motoklubi,80083230,pärnumaa,68,saarde,712,58.147659208643,24.956580322534,mootorrattasport,tehnikaspordirada lauril,"lauri krossirada, väljaküla, saarde vald, pärnu maakond"
1187,mtü toila jahtklubi,80045944,ida-virumaa,45,toila,803,59.426356189723,27.531711231303,purjetamine,toila sadam,"sadama tee 2, toila alevik, toila vald, ida-viru maakond"
7506,mtü tondiraba iluuisutamisklubi,80600398,harjumaa,37,tallinn,784,59.441551015596,24.820992179439,uisutamine,haabersti  jäähall,"haabersti tn 3, haabersti linnaosa, tallinn, harju maakond"
7506,mtü tondiraba iluuisutamisklubi,80600398,harjumaa,37,tallinn,784,59.441551015596,24.820992179439,uisutamine,tondiraba jäähall,"varraku tn 14, lasnamäe linnaosa, tallinn, harju maakond"
2915,mtü tondiraba sulgpalliklubi,80272853,harjumaa,37,tallinn,784,59.450148051858,24.857271251204,sulgpall,lenne sulgpallikeskus,"uus-ringi tee 14, jüri alevik, rae vald, harju maakond"
2915,mtü tondiraba sulgpalliklubi,80272853,harjumaa,37,tallinn,784,59.450148051858,24.857271251204,sulgpall,tondiraba tennisekeskus,"tondiraba tn 11, lasnamäe linnaosa, tallinna linn, harju maakond"
3151,mtü tondiraba sulgpallikool,80272801,harjumaa,37,tallinn,784,59.450148051858,24.857271251204,sulgpall,tondiraba tennisekeskuse sulgpallihall,"tondiraba tn 11, lasnamäe linnaosa, tallinna linn, harju maakond"
1779,mtü tondiraba tennisekool,80122680,harjumaa,37,tallinn,784,59.450148051858,24.857271251204,tennis,tondiraba tennisekeskus,"tondiraba tn 11, lasnamäe linnaosa, tallinna linn, harju maakond"
3420,mtü tõrva firefighters,80279192,valgamaa,81,tõrva,824,58.001545924092,25.923252892929,tuletõrjesport,tõrva päästekomando,"metsa 1a, tõrva"
6592,mtü tõrva pall,80555769,valgamaa,81,tõrva,824,57.994584168804,25.942242274641,võrkpall,ritsu spordiväljakud,"ritsu külaplats, linna küla, tõrva vald, valga maakond"
6592,mtü tõrva pall,80555769,valgamaa,81,tõrva,824,57.994584168804,25.942242274641,võrkpall,ritsu võimla,"kesk tn 8, linna küla, tõrva vald, valga maakond"
6592,mtü tõrva pall,80555769,valgamaa,81,tõrva,824,57.994584168804,25.942242274641,võrkpall,tõrva linna riiska rannavõrkpalliväljakud ja jõulinnak,"riiska järv, tõrva linn, tõrva vald, valga maakond"
5214,mtü treeningpartner,80370573,harjumaa,37,tallinn,784,59.432814798225,24.759175203932,kergejõustik,hiiu staadion ja palliväljakud,"harku tn 62, nõmme linnaosa, tallinn, harju maakond"
5214,mtü treeningpartner,80370573,harjumaa,37,tallinn,784,59.432814798225,24.759175203932,kergejõustik,kohtla-järve - jõhvi kergliiklustee,"järveküla tee lõik 16, järve linnaosa, kohtla-järve linn, ida-viru maakond"
