rajatisid,rajatisnimi,kompleks,liik,omandiliik,om_oigvorm_id,omaniknimi,omanikregkood,va_oigvorm_id,valdajanimi,valdajaregkood,kaart_laius,kaart_pikkus,maakond,maakond_kood,kov,asustusyksus,asustusyksus_kood,riietusruumidemahutavus,objektid,objektnimi,tehnseisukord,spordialad,renoveerimisaasta,algusaasta,parkimiskohad,normalized_lockers,normalized_parking,normalized_renovation,normalized_start,normalized_condition,facilities_scores
1778,häädemeeste keskkooli ekstreemspordiväljak,häädemeeste keskkool,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,häädemeeste vallavalitsus,77000269,kohaliku omavalitsuse üksus,häädemeeste keskkool,75000851,58.07739459,24.49556351,pärnumaa,68,häädemeeste,häädemeeste alevik,1957,0,10555,ekstreemspordiväljak,väga hea,"bmx-vabastiil, rulasport, muud rulluisutamise alad",2020.0,1964.0,0.0,0.0,0.0,0.9607843137254902,0.5,1.0,0.5210784313725491
4465,häädemeeste keskkooli jõulinnak,häädemeeste keskkool,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,häädemeeste vallavalitsus,77000269,kohaliku omavalitsuse üksus,häädemeeste keskkool,75000851,58.077554,24.496008,pärnumaa,68,häädemeeste,häädemeeste alevik,1957,0,9430,häädemeeste keskkooli jõulinnak,väga hea,harrastusvõimlemine,2018.0,2018.0,0.0,0.0,0.0,0.9411764705882353,0.95,1.0,0.5416176470588235
1917,häädemeeste keskkooli spordihoone,häädemeeste keskkool,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,häädemeeste vallavalitsus,77000269,kohaliku omavalitsuse üksus,häädemeeste keskkool,75000851,58.07789,24.495134,pärnumaa,68,häädemeeste,häädemeeste alevik,1957,60,2215,pallimängude saal,hea,"korvpall, võrkpall",2004.0,2004.0,20.0,0.04,0.011614401858304297,0.803921568627451,0.8333333333333334,0.8,0.45463954362232706
1774,häädemeeste staadion,häädemeeste keskkool,staadion,kinnisasi,kohaliku omavalitsuse üksus,häädemeeste vallavalitsus,77000269,kohaliku omavalitsuse üksus,häädemeeste vallavalitsus,77000269,58.077435,24.499512,pärnumaa,68,häädemeeste,häädemeeste alevik,1957,0,2104,staadion,rahuldav,"jalgpall, kergejõustik",1988.0,1964.0,0.0,0.0,0.0,0.6470588235294118,0.5,0.6,0.3297058823529412
1504,ida-virumaa kutsehariduskeskuse ja sillamäe gümnaasiumi spordisaalid,ida-virumaa kutsehariduskeskus ja sillamäe gümnaasium,"võimla, spordihall, spordisaal",kinnisasi,-,haridus- ja teadusministeerium,70000740,-,ida-virumaa kutsehariduskeskus,70007742,59.39043431,27.79341408,ida-virumaa,45,sillamäe,0,0,60,3103,spordisaal,mitterahuldav,"korvpall, võrkpall",2015.0,1982.0,40.0,0.04,0.023228803716608595,0.9117647058823529,0.65,0.4,0.29683791077406574
1505,ida-virumaa kutsehariduskeskuse ja sillamäe gümnaasiumi staadion,ida-virumaa kutsehariduskeskus ja sillamäe gümnaasium,staadion,kinnisasi,-,haridus- ja teadusministeerium,70000740,-,ida-virumaa kutsehariduskeskus,70007742,59.39187,27.79438,ida-virumaa,45,sillamäe,0,0,0,3105,staadion,rahuldav,"kergejõustik, jalgpall",1981.0,1981.0,0.0,0.0,0.0,0.5784313725490197,0.6416666666666667,0.6,0.3299264705882353
1547,ida-virumaa kutsehariduskeskuse narva õppekoha kreenholmi 45 spordisaal,0,"võimla, spordihall, spordisaal",kinnisasi,-,haridus- ja teadusministeerium,70000740,-,ida-virumaa kutsehariduskeskus,70007742,59.36142643,28.18858363,ida-virumaa,45,narva,0,0,50,1825,spordisaal,hea,"korvpall, võrkpall",2004.0,1971.0,10.0,0.03333333333333333,0.005807200929152149,0.803921568627451,0.5583333333333333,0.8,0.43859918357586947
1489,ida-virumaa kutsehariduskeskuse võimla,0,"võimla, spordihall, spordisaal",kinnisasi,-,haridus- ja teadusministeerium,70000740,-,ida-virumaa kutsehariduskeskus,70007742,59.360557,27.398658,ida-virumaa,45,jõhvi,jõhvi linn,2270,30,765,võimla,mitterahuldav,"korvpall, saalijalgpall, saalihoki, kergejõustik",1972.0,1972.0,60.0,0.02,0.03484320557491289,0.49019607843137253,0.5666666666666667,0.4,0.24509510145521626
3140,idakeskus sport - spordisaalid,idakeskus sport,"võimla, spordihall, spordisaal",kinnisasi,aktsiaselts,tasmo ärigrupi aktsiaselts,10057432,mittetulundusühing,mtü tasmo spordiklubi,80176664,59.431247,24.823254,harjumaa,37,tallinn,lasnamäe linnaosa,387,300,6796,life fitness jõusaal,hea,"jõutõstmine, tõstesport",2013.0,2000.0,150.0,0.2,0.08710801393728224,0.8921568627450981,0.8,0.8,0.513571086971374
3142,idakeskus sport - tennisehall,idakeskus sport,"võimla, spordihall, spordisaal",kinnisasi,aktsiaselts,tasmo ärigrupi aktsiaselts,10057432,mittetulundusühing,mtü tasmo spordiklubi,80176664,59.431177,24.824166,harjumaa,37,tallinn,lasnamäe linnaosa,387,0,6827,idakeskus sport - tennisehall,hea,tennis,2015.0,2003.0,0.0,0.0,0.0,0.9117647058823529,0.825,0.8,0.4524264705882354
3141,idakeskus sport - ujula,idakeskus sport,siseujula,kinnisasi,aktsiaselts,tasmo ärigrupi aktsiaselts,10057432,mittetulundusühing,mtü tasmo spordiklubi,80176664,59.43120382,24.82330736,harjumaa,37,tallinn,lasnamäe linnaosa,387,86,6800,idakeskus sport -  ujula,rahuldav,ujumine,2015.0,2003.0,150.0,0.05733333333333333,0.08710801393728224,0.9117647058823529,0.825,0.6,0.3939818712850994
1899,ignase rannavõrkpalliväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,kastre vallavalitsus,77000370,kohaliku omavalitsuse üksus,kastre vallavalitsus,77000370,58.260855,26.847904,tartumaa,79,kastre,ignase küla,2000,0,3596,ignase võrkpalliväljak,rahuldav,rannavõrkpall,1993.0,1985.0,0.0,0.0,0.0,0.696078431372549,0.675,0.6,0.3433578431372549
1217,ihaste metsa puhke- ja spordiala,0,"muu vabas õhus asuv spordiobjekt, sportliku liikumise püsirada, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,tartu linnavalitsus,75006546,kohaliku omavalitsuse üksus,tartu linnavalitsus,75006546,58.36143239,26.78333044,tartumaa,79,tartu linn,tartu linn,8151,0,844,ihaste metsa terviserada,rahuldav,tervisejooks ja -kõnd,2016.0,2006.0,0.0,0.0,0.0,0.9215686274509803,0.85,0.6,0.374656862745098
3823,ihaste ratsaspordikeskuse maneežid,ihaste ratsaspordikeskus,maneež,kinnisasi,osaühing,ihaste ratsaspordikeskus oü,14197851,mittetulundusühing,tartu kalevi ratsaklubi mtü,80416393,58.3446719,26.7735804,tartumaa,79,tartu linn,tartu linn,8151,98,8375,ihaste ratsaspordikeskuse maneež,väga hea,"koolisõit, takistussõit, invasport, rakendisport, kolmevõistlus",2019.0,1992.0,15.0,0.06533333333333333,0.008710801393728223,0.9509803921568627,0.7333333333333333,1.0,0.5518002459520394
3824,ihaste ratsaspordikeskuse ratsaspordiväljakud,ihaste ratsaspordikeskus,ratsaspordi rajatis,kinnisasi,osaühing,ihaste ratsaspordikeskus oü,14197851,mittetulundusühing,tartu kalevi ratsaklubi mtü,80416393,58.34527,26.772167,tartumaa,79,tartu linn,tartu linn,8151,98,8376,ratsaspordiväljak - 1,väga hea,"takistussõit, koolisõit, invasport, rakendisport, kolmevõistlus",2019.0,1990.0,15.0,0.06533333333333333,0.008710801393728223,0.9509803921568627,0.7166666666666667,1.0,0.550966912618706
3106,ihaste spordimaja,0,"võimla, spordihall, spordisaal",kinnisasi,füüsiline isik,lii saarma-eriksoo,47109262767,mittetulundusühing,tartu squashiklubi,80257486,58.3590839,26.78269741,tartumaa,79,tartu linn,tartu linn,8151,30,0,0,teadmata,0,2014.0,2014.0,10.0,0.02,0.005807200929152149,0.9019607843137255,0.9166666666666666,0.0,0.1423197718111635
885,iigaste võrkpalliplats,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,valga vallavalitsus,77000507,kohaliku omavalitsuse üksus,valga vallavalitsus,77000507,57.831559,26.260811,valgamaa,81,valga,iigaste küla,2016,0,1676,iigaste võrkpalliplats,rahuldav,võrkpall,1950.0,1950.0,20.0,0.0,0.011614401858304297,0.27450980392156865,0.38333333333333336,0.6,0.28719836715173874
4478,iisaku discgolfi park,0,muu vabas õhus asuv spordiobjekt,muu,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,59.105624,27.312918,ida-virumaa,45,alutaguse,iisaku alevik,2025,0,9469,iisaku discgolfi park,väga hea,discgolf,2018.0,2018.0,0.0,0.0,0.0,0.9411764705882353,0.95,1.0,0.5416176470588235
30,iisaku gümnaasiumi lasketiir,iisaku gümnaasium,sisetiir,kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,iisaku gümnaasium,75013670,59.094328,27.311797,ida-virumaa,45,alutaguse,iisaku alevik,2025,0,28,lasketiir,hea,laskmine,2009.0,1978.0,0.0,0.0,0.0,0.8529411764705882,0.6166666666666667,0.8,0.43612745098039224
27,iisaku gümnaasiumi staadion,iisaku gümnaasium,"staadion, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,iisaku gümnaasium,75013670,59.096051,27.310349,ida-virumaa,45,alutaguse,iisaku alevik,2025,72,1723,staadion,rahuldav,"jalgpall, kergejõustik",1988.0,1968.0,30.0,0.048,0.017421602787456445,0.6470588235294118,0.5333333333333333,0.6,0.34664362915898067
28,iisaku gümnaasiumi võimla ja jõusaal,iisaku gümnaasium,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,iisaku gümnaasium,75013670,59.094734,27.311529,ida-virumaa,45,alutaguse,iisaku alevik,2025,72,1725,võimla,hea,"korvpall, võrkpall",2001.0,1978.0,30.0,0.048,0.017421602787456445,0.7745098039215687,0.6166666666666667,0.8,0.4435553938648631
5481,iisaku jõulinnak,iisaku gümnaasium,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,59.09516605,27.30997106,ida-virumaa,45,alutaguse,iisaku alevik,2025,0,11282,iisaku jõulinnak,väga hea,"harrastusvõimlemine, kulturism ja fitness",2021.0,2021.0,0.0,0.0,0.0,0.9705882352941176,0.975,1.0,0.5458088235294118
29,iisaku rulluisuringrada ja suusarada,iisaku gümnaasium,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,59.095011,27.310016,ida-virumaa,45,alutaguse,iisaku alevik,2025,0,1037,rulluisuringrada,hea,"kepikõnd, kiirrulluisutamine",2009.0,2009.0,0.0,0.0,0.0,0.8529411764705882,0.875,0.8,0.44904411764705887
6058,iisaku skatepark,iisaku gümnaasium,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,59.0943475,27.31313491,ida-virumaa,45,alutaguse,iisaku alevik,2025,0,12271,iisaku skatepark,väga hea,"bmx-vabastiil, rulasport, muud rulluisutamise alad",2023.0,2023.0,10.0,0.0,0.005807200929152149,0.9901960784313726,0.9916666666666667,1.0,0.5488933012229282
4242,iisaku tervise- ja suusarada,0,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,59.102909,27.308164,ida-virumaa,45,alutaguse,iisaku alevik,2025,0,9038,iisaku terviserada,hea,"tervisejooks ja -kõnd, kepikõnd",1982.0,1982.0,15.0,0.0,0.008710801393728223,0.5882352941176471,0.65,0.8,0.4117590694814512
2924,illiku ranna rannavolleväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,saaremaa vallavalitsus,77000306,kohaliku omavalitsuse üksus,orissaare spordihoone,77001487,58.56301726,23.08731016,saaremaa,74,saaremaa,orissaare alevik,5725,0,6154,illiku ranna rannavolleväljak,hea,rannavõrkpall,2022.0,2005.0,5.0,0.0,0.0029036004645760743,0.9803921568627451,0.8416666666666667,0.8,0.4602677290428367
4293,illuka jõulinnak,illuka kool,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,illuka kool,75024923,59.23671353,27.49490558,ida-virumaa,45,alutaguse,illuka küla,2042,0,9213,illuka jõulinnak,väga hea,harrastusvõimlemine,2017.0,2017.0,30.0,0.0,0.017421602787456445,0.9313725490196079,0.9416666666666667,1.0,0.5410916683746669
3103,illuka kooli spordiväljak,illuka kool,"staadion, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,illuka kool,75024923,59.237171,27.495915,ida-virumaa,45,alutaguse,illuka küla,2042,0,6626,multifunktsionaalne palliväljak,rahuldav,"korvpall, võrkpall, tennis",2013.0,2013.0,0.0,0.0,0.0,0.8921568627450981,0.9083333333333333,0.6,0.37463235294117647
1474,illuka kooli võimla,illuka kool,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,alutaguse vallavalitsus,77000281,kohaliku omavalitsuse üksus,illuka kool,75024923,59.236815,27.494198,ida-virumaa,45,alutaguse,illuka küla,2042,36,715,võimla,rahuldav,"võrkpall, korvpall, harrastusvõimlemine",2003.0,1994.0,20.0,0.024,0.011614401858304297,0.7941176470588235,0.75,0.6,0.36469248479879757
228,illuka krossirada,0,"tehnikaspordi püsirada, v.a veemotorada",kinnisasi,-,riigimetsa majandamise keskus,70004459,mittetulundusühing,mtü ida motoklubi,80561296,59.197129,27.481393,ida-virumaa,45,alutaguse,ongassaare küla,5677,0,742,illuka krossirada,väga hea,motokross,2017.0,2009.0,100.0,0.0,0.05807200929152149,0.9313725490196079,0.875,1.0,0.5397908553665369
628,illuste mõisa laagrikompleks,0,välispalliväljak,kinnisasi,osaühing,illuste mõis oü,12667943,osaühing,energiavõrgud oü,16059171,58.529706,23.692971,pärnumaa,68,lääneranna,paatsalu küla,5801,24,77,puitkattega korvpalliväljak,väga hea,korvpall,2013.0,1978.0,34.0,0.016,0.019744483159117306,0.8921568627450981,0.6166666666666667,1.0,0.5258362437657991
5544,ilmatsalu jõulinnak,0,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,tartu linnavalitsus,75006546,kohaliku omavalitsuse üksus,tartu linnavalitsus,75006546,58.38601445,26.55934975,tartumaa,79,tartu linn,ilmatsalu alevik,2050,0,11473,ilmatsalu jõulinnak,väga hea,"harrastusvõimlemine, kulturism ja fitness",2021.0,2021.0,0.0,0.0,0.0,0.9705882352941176,0.975,1.0,0.5458088235294118
1468,ilmatsalu võimla,0,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,tartu linnavalitsus,75006546,kohaliku omavalitsuse üksus,tartu sport,77001004,58.38911667,26.55472778,tartumaa,79,tartu linn,ilmatsalu alevik,2050,24,2152,pallimängude saal,rahuldav,"korvpall, sulgpall, aeroobika, võrkpall, tennis",2001.0,1969.0,0.0,0.016,0.0,0.7745098039215687,0.5416666666666666,0.6,0.3493343137254902
5286,imavere discgolfi park,imavere terviserada ja discgofi park,muu vabas õhus asuv spordiobjekt,muu,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,58.73232823,25.76387085,järvamaa,52,järva,imavere küla,2073,0,10945,imavere discgolfi park,hea,discgolf,2021.0,2021.0,4.0,0.0,0.0023228803716608595,0.9705882352941176,0.975,0.8,0.46592496754799484
1288,imavere jalgpalliväljak,imavere spordiväljakud,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,58.73586225,25.77411869,järvamaa,52,järva,imavere küla,2073,0,2976,imavere jalgpalliväljak,hea,jalgpall,2010.0,2010.0,5.0,0.0,0.0029036004645760743,0.8627450980392157,0.8833333333333333,0.8,0.4505863564938171
4251,imavere jõulinnak,imavere spordiväljakud,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,mittetulundusühing,spordiklubi imavere,80056210,58.735389,25.772107,järvamaa,52,järva,imavere küla,2073,0,9072,imavere jõulinnak,väga hea,"harrastusvõimlemine, kulturism ja fitness",2018.0,2018.0,0.0,0.0,0.0,0.9411764705882353,0.95,1.0,0.5416176470588235
2929,imavere multifunktsionaalne palliväljak,imavere spordiväljakud,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,mittetulundusühing,spordiklubi imavere,80056210,58.735589,25.77197,järvamaa,52,järva,imavere küla,2073,0,6205,imavere multifunktsionaalne palliväljak,väga hea,"korvpall, võrkpall",2013.0,2013.0,10.0,0.0,0.005807200929152149,0.8921568627450981,0.9083333333333333,1.0,0.5349227129876342
1285,imavere rannavõrkpalliväljakud,imavere spordiväljakud,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,58.735353,25.771812,järvamaa,52,järva,imavere küla,2073,0,2973,rannavõrkpalliväljak 1,rahuldav,rannavõrkpall,2006.0,2006.0,5.0,0.0,0.0029036004645760743,0.8235294117647058,0.85,0.6,0.3649981211996994
6006,imavere rulapark,imavere spordiväljakud,muu spordiplats,kinnisasi,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,kohaliku omavalitsuse üksus,järva valla spordikeskus,75008963,58.735314,25.77223286,järvamaa,52,järva,imavere küla,2073,0,12158,imavere rulapark,väga hea,"bmx-vabastiil, rulasport, muud rulluisutamise alad",2023.0,2023.0,5.0,0.0,0.0029036004645760743,0.9901960784313726,0.9916666666666667,1.0,0.5487481211996994
1284,imavere spordihoone,0,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,58.73145,25.769184,järvamaa,52,järva,imavere küla,2073,80,2275,jõusaal,hea,"jõutõstmine, kulturism ja fitness",2004.0,2004.0,40.0,0.05333333333333334,0.023228803716608595,0.803921568627451,0.8333333333333334,0.8,0.45922026371524227
1289,imavere tenniseväljak,imavere spordiväljakud,tenniseplats,kinnisasi,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,mittetulundusühing,spordiklubi imavere,80056210,58.735788,25.772059,järvamaa,52,järva,imavere küla,2073,0,2281,imavere tenniseväljak,hea,tennis,2011.0,2011.0,5.0,0.0,0.0029036004645760743,0.8725490196078431,0.8916666666666667,0.8,0.45198341531734654
1286,imavere tervise- ja suusarada,imavere terviserada ja discgofi park,sportliku liikumise püsirada,muu,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,kohaliku omavalitsuse üksus,järva vallavalitsus,77000335,58.731434,25.766158,järvamaa,52,järva,imavere küla,2073,0,2280,imavere suusarada,rahuldav,murdmaasuusatamine,2011.0,2000.0,0.0,0.0,0.0,0.8725490196078431,0.8,0.6,0.3672549019607843
1576,inglise kolledži spordihoone,0,"siseujula, võimla, spordihall, spordisaal",hoonestusõigus,kohaliku omavalitsuse üksus,tallinna kultuuri- ja spordiamet,77001435,kohaliku omavalitsuse üksus,tallinna spordihall,75015982,59.433549,24.747144,harjumaa,37,tallinn,kesklinna linnaosa,298,170,1337,suur saal,väga hea,"saalihoki, võrkpall, saalijalgpall, korvpall",2007.0,2007.0,50.0,0.11333333333333333,0.029036004645760744,0.8333333333333334,0.8583333333333333,1.0,0.561701800232288
5539,ingliste discgolfi park,ingliste spordiobjektid,muu vabas õhus asuv spordiobjekt,muu,kohaliku omavalitsuse üksus,kehtna vallavalitsus,77000252,füüsiline isik,alar lepikult,37601316036,59.01653221,24.94316242,raplamaa,71,kehtna,ingliste küla,2087,0,11457,ingliste discgolfi park,väga hea,discgolf,2021.0,2021.0,8.0,0.0,0.004645760743321719,0.9705882352941176,0.975,1.0,0.5460411115665779
1079,ingliste haridus- ja kultuurikeskuse spordisaal,ingliste spordiobjektid,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,kehtna vallavalitsus,77000252,kohaliku omavalitsuse üksus,kehtna lasteaed siller,75021847,59.01610385,24.9439497,raplamaa,71,kehtna,ingliste küla,2087,10,431,ingliste haridus- ja kultuurikeskuse spordisaal,rahuldav,"lauatennis, harrastusvõimlemine",1993.0,1993.0,30.0,0.006666666666666667,0.017421602787456445,0.696078431372549,0.7416666666666667,0.6,0.34956225660996104
3189,ingliste spordiväljak,ingliste spordiobjektid,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,kehtna vallavalitsus,77000252,kohaliku omavalitsuse üksus,kehtna vallavalitsus,77000252,59.01855,24.943063,raplamaa,71,kehtna,ingliste küla,2087,0,7293,jalgpalliväljak,mitterahuldav,jalgpall,1990.0,1990.0,5.0,0.0,0.0029036004645760743,0.6666666666666666,0.7166666666666667,0.4,0.26264518002322884
5278,inshape treeningstuudio,0,"võimla, spordihall, spordisaal",kinnisasi,osaühing,voluntas invest oü,12828715,osaühing,inshape oü,12156575,58.26556188,22.51617716,saaremaa,74,saaremaa,kudjape alevik,3519,30,10933,inshape treeningstuudio,väga hea,"aeroobika ja rühmatreeningud, harrastusvõimlemine",2011.0,2011.0,30.0,0.02,0.017421602787456445,0.8725490196078431,0.8916666666666667,1.0,0.5387093154334905
5471,irta küla rannavõrkpalliväljak,0,välispalliväljak,kinnisasi,kohaliku omavalitsuse üksus,lääneranna vallavalitsus,77000298,mittetulundusühing,mtü jänistvere külad,80403315,58.55262752,24.12407554,pärnumaa,68,lääneranna,irta küla,2102,20,11275,irta küla rannavõrkpalliväljak,hea,rannavõrkpall,2017.0,2017.0,0.0,0.013333333333333334,0.0,0.9313725490196079,0.9416666666666667,0.8,0.4642205882352942
3219,iru - ämma tee kergliiklustee,0,muu sportimiseks kasutatav objekt,muu,kohaliku omavalitsuse üksus,jõelähtme vallavalitsus,75025973,kohaliku omavalitsuse üksus,jõelähtme vallavalitsus,75025973,59.458752,24.90592,harjumaa,37,jõelähtme,iru küla,2100,0,6958,iru - ämma tee kergliiklustee,väga hea,tervisejooks ja -kõnd,2012.0,2012.0,3.0,0.0,0.0017421602787456446,0.8823529411764706,0.9,1.0,0.5333224021315843
3068,iru multifunktsionaalne spordiväljak,iru ämma klubi,välispalliväljak,hoonestusõigus,mittetulundusühing,iru ämma klubi,80268706,mittetulundusühing,iru ämma klubi,80268706,59.456664,24.910866,harjumaa,37,jõelähtme,iru küla,2100,6,6449,multifunktsionaalne palliväljak,väga hea,"tennis, korvpall, võrkpall",2013.0,2013.0,6.0,0.004,0.003484320557491289,0.8921568627450981,0.9083333333333333,1.0,0.5360065689690511
5168,iru rannavõrkpalliväljak ja tennisesein,iru ämma klubi,"muu vabas õhus asuv spordiobjekt, välispalliväljak",hoonestusõigus,mittetulundusühing,iru ämma klubi,80268706,mittetulundusühing,iru ämma klubi,80268706,59.45620571,24.91131127,harjumaa,37,jõelähtme,iru küla,2100,0,10740,rannavõrkpalliväljak,väga hea,rannavõrkpall,2021.0,2021.0,0.0,0.0,0.0,0.9705882352941176,0.975,1.0,0.5458088235294118
5794,j.v. veski nimeline maarja-magdaleena põhikooli jõulinnak,j.v. veski nimeline maarja-magdaleena põhikool,muu vabas õhus asuv spordiobjekt,kinnisasi,kohaliku omavalitsuse üksus,tartu vallavalitsus,75006486,kohaliku omavalitsuse üksus,j.v. veski nimeline maarja-magdaleena põhikool,75002117,58.6187013,26.73955795,tartumaa,79,tartu vald,maarja-magdaleena küla,4708,0,11869,j. v. veski nimeline maarja-magdaleena põhikooli jõulinnak,hea,kulturism ja fitness,2022.0,2022.0,10.0,0.0,0.005807200929152149,0.9803921568627451,0.9833333333333333,0.8,0.46749624239939885
2620,j.v. veski nimelise maarja-magdaleena põhikooli spordisaalid,j.v. veski nimeline maarja-magdaleena põhikool,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,tartu vallavalitsus,75006486,kohaliku omavalitsuse üksus,j.v. veski nimeline maarja-magdaleena põhikool,75002117,58.61819424,26.73848054,tartumaa,79,tartu vald,maarja-magdaleena küla,4708,30,4912,võimla,hea,"võrkpall, korvpall",1999.0,1999.0,20.0,0.02,0.011614401858304297,0.7549019607843137,0.7916666666666666,0.8,0.44165424950468
2621,j.v. veski nimelise maarja-magdaleena põhikooli staadion ja palliväljakud,j.v. veski nimeline maarja-magdaleena põhikool,"staadion, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,tartu vallavalitsus,75006486,kohaliku omavalitsuse üksus,j.v. veski nimeline maarja-magdaleena põhikool,75002117,58.619272,26.739625,tartumaa,79,tartu vald,maarja-magdaleena küla,4708,0,4926,staadion,rahuldav,kergejõustik,1992.0,1992.0,0.0,0.0,0.0,0.6862745098039216,0.7333333333333333,0.6,0.3452941176470588
5525,jaanikese discgolfi park,jaanikese motokompleks,muu vabas õhus asuv spordiobjekt,muu,kohaliku omavalitsuse üksus,valga vallavalitsus,77000507,mittetulundusühing,mtü valga discgolfarid,80600441,57.80342134,26.06189258,valgamaa,81,valga,jaanikese küla,2137,0,11379,jaanikese discgolfi rada,väga hea,discgolf,2021.0,2021.0,0.0,0.0,0.0,0.9705882352941176,0.975,1.0,0.5458088235294118
1923,jaanikese lasketiir,0,sisetiir,kinnisasi,aktsiaselts,aktsiaselts otolux,10086735,osaühing,jaanikese jahinduse oü,10914646,57.79384758,26.05443898,valgamaa,81,valga,jaanikese küla,2137,0,2453,50m siselasketiir,väga hea,jahilaskmine,2010.0,2006.0,25.0,0.0,0.014518002322880372,0.8627450980392157,0.85,1.0,0.5295004099200656
4776,jaanikese motokompleks,jaanikese motokompleks,"tehnikaspordi püsirada, v.a veemotorada",kinnisasi,kohaliku omavalitsuse üksus,valga vallavalitsus,77000507,kohaliku omavalitsuse üksus,valga sport,75039327,57.803276,26.061177,valgamaa,81,valga,jaanikese küla,2137,15,10056,jaanikese krossirada,väga hea,"motokross, autokross, bmx-kross, kestvuskross",2019.0,1960.0,350.0,0.01,0.2032520325203252,0.9509803921568627,0.4666666666666667,1.0,0.531593974175036
459,jakob westholmi gümnaasiumi võimla ja jõusaal,0,"võimla, spordihall, spordisaal",kinnisasi,kohaliku omavalitsuse üksus,tallinna haridusamet,75014289,kohaliku omavalitsuse üksus,jakob westholmi gümnaasium,75017604,59.43351491,24.73124309,harjumaa,37,tallinn,kesklinna linnaosa,298,60,1029,võimla,hea,"korvpall, akrobaatiline võimlemine, võrkpall, saalihoki",2006.0,1944.0,10.0,0.04,0.005807200929152149,0.8235294117647058,0.3333333333333333,0.8,0.4313099678895949
994,jalgpallistaadion lootospark,jalgpallistaadion lootospark,"muu spordiplats, välispalliväljak",kinnisasi,kohaliku omavalitsuse üksus,põlva vallavalitsus,75038581,mittetulundusühing,"jalgpalliklubi ""lootos""",80031013,58.051797,27.049681,põlvamaa,64,põlva,põlva linn,6536,0,1420,jalgpallistaadion lootospark,väga hea,jalgpall,2019.0,2004.0,0.0,0.0,0.0,0.9509803921568627,0.8333333333333334,1.0,0.536764705882353
